,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
906,,riverview regional medical center,,,,gadsden,,,etowah,2565435200.0,,proprietary,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,90 patients,
907,10046.0,riverview regional medical center,600 south third street,,,gadsden,al,35901.0,,2565435200.0,,proprietary,yes,heart failure,,,,85 patients,
908,10046.0,riverview regional medical center,600 south third street,,,,al,35901.0,,2565435200.0,,,,,pn-2,pneumonia patients assessed and given pneumococcal vaccination,99%,239 patients,
909,10046.0,,600 south third street,,,,al,35901.0,etowah,,,,yes,,,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,97%,196 patients,
910,,,600 south third street,,,gadsden,al,35901.0,,,,,,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,,109 patients,al_pn-4
911,10046.0,riverview regional medical center,,,,gadsden,al,35901.0,,2565435200.0,acute care hospitals,,yes,pneumonia,pn-5c,,,261 patients,al_pn-5c
912,10006.0,eliza coffee memorial hospital,205 marengo street,,,florence,al,35631.0,lauderdale,,,voluntary non-profit - other,yes,surgical infection prevention,scip-vte-1,,,242 patients,al_scip-vte-1
913,10046.0,riverview regional medical center,600 south third street,,,gadsden,al,,,2565435200.0,acute care hospitals,,,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),76%,212 patients,al_pn-6
914,,riverview regional medical center,600 south third street,,,,al,,etowah,,acute care hospitals,proprietary,yes,,,pneumonia patients assessed and given influenza vaccination,99%,178 patients,
915,,riverview regional medical center,,,,,al,,etowah,2565435200.0,acute care hospitals,,,,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,95%,107 patients,al_scip-card-2
916,,riverview regional medical center,600 south third street,,,,,35901.0,etowah,2565435200.0,acute care hospitals,proprietary,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,,,al_scip-inf-1
917,10046.0,riverview regional medical center,,,,,al,,etowah,2565435200.0,acute care hospitals,,,,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,95%,404 patients,al_scip-inf-2
918,10046.0,riverview regional medical center,,,,gadsden,al,35901.0,,,acute care hospitals,,yes,surgical infection prevention,,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),79%,,al_scip-inf-3
919,,riverview regional medical center,600 south third street,,,gadsden,al,35901.0,etowah,2565435200.0,acute care hospitals,proprietary,yes,,,,76%,,al_scip-inf-4
920,,,600 south third street,,,gadsden,,35901.0,etowah,,acute care hospitals,,yes,surgical infection prevention,,,100%,,al_scip-inf-6
921,10046.0,riverview regional medical center,600 south third street,,,gadsden,al,35901.0,etowah,,,proprietary,,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,91%,280 patients,al_scip-vte-1
922,,riverview regional medical center,,,,,,35901.0,etowah,2565435200.0,,proprietary,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,84%,,al_scip-vte-2
923,10006.0,,205 marengo street,,,florence,al,35631.0,lauderdale,,acute care hospitals,,,,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,92%,,
924,,georgiana hospital,515 miranda st,,,georgiana,al,36033.0,,3343762205.0,acute care hospitals,voluntary non-profit - private,no,heart attack,,heart attack patients given aspirin at arrival,,19 patients,al_ami-1
925,10047.0,georgiana hospital,515 miranda st,,,georgiana,,36033.0,butler,3343762205.0,acute care hospitals,voluntary non-profit - private,no,heart attack,,heart attack patients given aspirin at discharge,,16 patients,
926,,georgiana hospital,515 miranda st,,,,,,butler,3343762205.0,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,,al_ami-3
927,,georgiana hospital,515 miranda st,,,georgiana,al,36033.0,butler,3343762205.0,,voluntary non-profit - private,no,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,33%,,
928,10047.0,georgiana hospital,,,,georgiana,al,,butler,,,voluntary non-profit - private,no,heart attack,,heart attack patients given beta blocker at discharge,60%,15 patients,al_ami-5
929,10047.0,georgiana hospital,515 miranda st,,,georgiana,,36033.0,butler,,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,al_ami-7a
930,10047.0,,,,,,al,36033.0,butler,3343762205.0,acute care hospitals,,no,heart attack,ami-8a,,,0 patients,al_ami-8a
931,10047.0,,515 miranda st,,,georgiana,,,,,acute care hospitals,voluntary non-profit - private,no,heart failure,hf-1,,,,al_hf-1
932,10047.0,georgiana hospital,515 miranda st,,,,al,36033.0,butler,,acute care hospitals,voluntary non-profit - private,no,heart failure,hf-2,,,59 patients,al_hf-2
933,,,,,,georgiana,al,36033.0,butler,3343762205.0,,voluntary non-profit - private,,heart failure,hf-3,,67%,6 patients,al_hf-3
934,,mizell memorial hospital,,,,opp,al,,covington,3344933541.0,acute care hospitals,voluntary non-profit - private,no,,ami-1,heart attack patients given aspirin at arrival,,5 patients,al_ami-1
935,10047.0,,515 miranda st,,,georgiana,al,36033.0,,3343762205.0,acute care hospitals,voluntary non-profit - private,,heart failure,,heart failure patients given smoking cessation advice/counseling,75%,8 patients,al_hf-4
936,10047.0,,515 miranda st,,,georgiana,al,36033.0,,3343762205.0,acute care hospitals,voluntary non-profit - private,,pneumonia,pn-2,,90%,39 patients,al_pn-2
937,10047.0,georgiana hospital,515 miranda st,,,georgiana,al,,,3343762205.0,,,no,pneumonia,,,50%,2 patients,
938,10047.0,georgiana hospital,515 miranda st,,,georgiana,al,,butler,3343762205.0,acute care hospitals,,no,,pn-4,pneumonia patients given smoking cessation advice/counseling,,5 patients,
939,10047.0,georgiana hospital,515 miranda st,,,georgiana,al,36033.0,,,acute care hospitals,voluntary non-profit - private,no,,,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,,,
940,10047.0,georgiana hospital,515 miranda st,,,,al,36033.0,butler,,,,,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),50%,30 patients,al_pn-6
941,10047.0,georgiana hospital,515 miranda st,,,,al,,butler,3343762205.0,,,,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,65%,31 patients,
942,10047.0,georgiana hospital,515 miranda st,,,,al,36033.0,butler,3343762205.0,acute care hospitals,,no,,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,,,
943,,georgiana hospital,515 miranda st,,,georgiana,,,,,,voluntary non-profit - private,no,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,,,al_scip-inf-1
944,10047.0,,515 miranda st,,,georgiana,al,36033.0,butler,,,,,,,,,,al_scip-inf-2
945,10007.0,,702 n main st,,,opp,al,36467.0,,,acute care hospitals,voluntary non-profit - private,,heart attack,,heart attack patients given aspirin at discharge,50%,2 patients,al_ami-2
946,10047.0,,,,,georgiana,al,36033.0,,3343762205.0,acute care hospitals,,no,,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),,,
947,,georgiana hospital,,,,georgiana,al,,butler,3343762205.0,,voluntary non-profit - private,,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,,al_scip-inf-4
948,10047.0,georgiana hospital,,,,georgiana,al,36033.0,,,acute care hospitals,,,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),,,
949,10047.0,,515 miranda st,,,georgiana,al,,butler,3343762205.0,,voluntary non-profit - private,no,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,,al_scip-vte-1
950,10047.0,georgiana hospital,515 miranda st,,,georgiana,,36033.0,,3343762205.0,acute care hospitals,voluntary non-profit - private,no,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,,,al_scip-vte-2
951,10049.0,medical center enterprise,400 n edwards street,,,,al,36330.0,,,,proprietary,,,ami-1,,,4 patients,
952,10049.0,,400 n edwards street,,,,,,,3343470584.0,,,,heart attack,ami-2,,100%,,
953,,medical center enterprise,400 n edwards street,,,,,36330.0,,3343470584.0,acute care hospitals,proprietary,yes,,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,0 patients,
954,10049.0,,400 n edwards street,,,enterprise,al,,coffee,3343470584.0,acute care hospitals,,yes,heart attack,,,,0 patients,
955,,medical center enterprise,400 n edwards street,,,enterprise,al,36330.0,coffee,3343470584.0,acute care hospitals,,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,,2 patients,
956,10007.0,,702 n main st,,,opp,,,covington,,acute care hospitals,voluntary non-profit - private,no,,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,0 patients,al_ami-3
957,10049.0,medical center enterprise,,,,,al,,coffee,3343470584.0,acute care hospitals,proprietary,yes,,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,al_ami-7a
958,10049.0,medical center enterprise,,,,,al,36330.0,coffee,,,proprietary,yes,heart attack,ami-8a,,,0 patients,al_ami-8a
959,10049.0,medical center enterprise,400 n edwards street,,,enterprise,al,36330.0,,,acute care hospitals,,yes,heart failure,hf-1,,,70 patients,al_hf-1
960,10049.0,medical center enterprise,400 n edwards street,,,,,36330.0,,,acute care hospitals,proprietary,yes,heart failure,,heart failure patients given an evaluation of left ventricular systolic (lvs) function,,82 patients,
961,10049.0,medical center enterprise,,,,enterprise,al,36330.0,coffee,3343470584.0,,proprietary,,heart failure,,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,34 patients,
962,10049.0,medical center enterprise,,,,enterprise,al,36330.0,coffee,,acute care hospitals,,yes,heart failure,,heart failure patients given smoking cessation advice/counseling,100%,15 patients,al_hf-4
963,,medical center enterprise,400 n edwards street,,,,al,36330.0,coffee,,acute care hospitals,proprietary,yes,,,pneumonia patients assessed and given pneumococcal vaccination,,,
964,,,400 n edwards street,,,,,36330.0,,3343470584.0,,,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,98%,,al_pn-3b
965,10049.0,,,,,enterprise,al,36330.0,coffee,3343470584.0,acute care hospitals,proprietary,,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,,,al_pn-4
966,10049.0,medical center enterprise,,,,enterprise,al,,coffee,3343470584.0,acute care hospitals,proprietary,yes,,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,99%,85 patients,al_pn-5c
967,10007.0,,702 n main st,,,,,,covington,3344933541.0,,,no,,ami-4,heart attack patients given smoking cessation advice/counseling,,0 patients,al_ami-4
968,10049.0,medical center enterprise,400 n edwards street,,,,,36330.0,coffee,3343470584.0,acute care hospitals,proprietary,,,pn-6,,99%,67 patients,al_pn-6
969,10049.0,medical center enterprise,400 n edwards street,,,enterprise,,,,,acute care hospitals,,yes,,pn-7,,,37 patients,
970,,,400 n edwards street,,,,,,,3343470584.0,,proprietary,yes,surgical infection prevention,,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,100%,27 patients,al_scip-card-2
971,10049.0,,400 n edwards street,,,enterprise,al,,,,acute care hospitals,,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,99%,,al_scip-inf-1
972,,medical center enterprise,400 n edwards street,,,enterprise,al,,,,acute care hospitals,proprietary,yes,,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,,399 patients,
