,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
882,10045.0,fayette medical center,,,,fayette,al,35555.0,fayette,,,,yes,pneumonia,,pneumonia patients assessed and given influenza vaccination,87%,86 patients,al_pn-7
883,10045.0,,1653 temple avenue north,,,fayette,al,,fayette,2059325966.0,acute care hospitals,,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,,0 patients,al_scip-card-2
884,10045.0,fayette medical center,1653 temple avenue north,,,fayette,al,35555.0,fayette,2059325966.0,acute care hospitals,voluntary non-profit - other,yes,,,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,,0 patients,al_scip-inf-1
885,10045.0,fayette medical center,1653 temple avenue north,,,fayette,,,fayette,2059325966.0,,voluntary non-profit - other,yes,surgical infection prevention,,surgery patients who were given the  right kind  of antibiotic to help prevent infection,,0 patients,al_scip-inf-2
886,10045.0,,1653 temple avenue north,,,fayette,al,,fayette,2059325966.0,,,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),,0 patients,al_scip-inf-3
887,10045.0,,1653 temple avenue north,,,fayette,al,35555.0,fayette,2059325966.0,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,,
888,,fayette medical center,1653 temple avenue north,,,,,35555.0,fayette,2059325966.0,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,7 patients,al_scip-inf-6
889,,helen keller memorial hospital,1300 south montgomery avenue,,,sheffield,,35660.0,,2563864556.0,acute care hospitals,government - hospital district or authority,,heart attack,ami-2,heart attack patients given aspirin at discharge,92%,13 patients,
890,10006.0,eliza coffee memorial hospital,205 marengo street,,,,al,,lauderdale,2567688400.0,,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,,al_scip-inf-4
891,10045.0,fayette medical center,1653 temple avenue north,,,fayette,al,35555.0,fayette,2059325966.0,acute care hospitals,,yes,,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,100%,3 patients,al_scip-vte-1
892,10045.0,fayette medical center,1653 temple avenue north,,,fayette,al,35555.0,fayette,2059325966.0,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-vte-2,,,,al_scip-vte-2
893,10046.0,,600 south third street,,,gadsden,,,etowah,,,proprietary,yes,children s asthma care,cac-1,children who received reliever medication while hospitalized for asthma,100%,,al_cac-1
894,,riverview regional medical center,600 south third street,,,gadsden,al,35901.0,etowah,2565435200.0,acute care hospitals,proprietary,yes,,cac-2,,100%,4 patients,al_cac-2
895,10046.0,riverview regional medical center,600 south third street,,,gadsden,,35901.0,etowah,2565435200.0,,proprietary,,children s asthma care,,children and their caregivers who received a home management plan of care document while hospitalized for asthma,100%,4 patients,
896,10046.0,riverview regional medical center,600 south third street,,,gadsden,al,,etowah,2565435200.0,acute care hospitals,,yes,,ami-1,,100%,126 patients,
897,10046.0,riverview regional medical center,600 south third street,,,gadsden,al,35901.0,,2565435200.0,acute care hospitals,proprietary,yes,heart attack,,heart attack patients given aspirin at discharge,,145 patients,al_ami-2
898,,riverview regional medical center,600 south third street,,,gadsden,,35901.0,etowah,2565435200.0,acute care hospitals,proprietary,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,,al_ami-3
899,10046.0,riverview regional medical center,,,,gadsden,,35901.0,etowah,2565435200.0,acute care hospitals,proprietary,,,ami-4,heart attack patients given smoking cessation advice/counseling,100%,68 patients,al_ami-4
900,10046.0,riverview regional medical center,600 south third street,,,gadsden,,35901.0,etowah,,acute care hospitals,proprietary,,heart attack,ami-5,heart attack patients given beta blocker at discharge,100%,125 patients,al_ami-5
901,10006.0,eliza coffee memorial hospital,205 marengo street,,,florence,al,35631.0,lauderdale,2567688400.0,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),,619 patients,
902,10046.0,,600 south third street,,,gadsden,al,35901.0,etowah,2565435200.0,acute care hospitals,proprietary,yes,heart attack,,heart attack patients given fibrinolytic medication within 30 minutes of arrival,88%,8 patients,al_ami-7a
903,,riverview regional medical center,600 south third street,,,gadsden,al,35901.0,,2565435200.0,acute care hospitals,proprietary,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,100%,16 patients,al_ami-8a
904,10046.0,riverview regional medical center,600 south third street,,,,al,35901.0,etowah,2565435200.0,acute care hospitals,proprietary,yes,heart failure,,heart failure patients given discharge instructions,100%,268 patients,al_hf-1
905,10046.0,,,,,gadsden,,,etowah,2565435200.0,acute care hospitals,proprietary,,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100%,350 patients,
906,10046.0,riverview regional medical center,600 south third street,,,,al,35901.0,etowah,2565435200.0,acute care hospitals,proprietary,yes,heart failure,hf-3,,100%,90 patients,
907,10046.0,riverview regional medical center,,,,gadsden,al,35901.0,etowah,2565435200.0,acute care hospitals,proprietary,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,,85 patients,al_hf-4
908,10046.0,riverview regional medical center,600 south third street,,,gadsden,,35901.0,etowah,2565435200.0,acute care hospitals,proprietary,yes,pneumonia,,pneumonia patients assessed and given pneumococcal vaccination,99%,,
909,10046.0,riverview regional medical center,600 south third street,,,gadsden,al,35901.0,,2565435200.0,acute care hospitals,,yes,pneumonia,pn-3b,,97%,196 patients,al_pn-3b
910,,,600 south third street,,,gadsden,,35901.0,etowah,,acute care hospitals,proprietary,,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,,109 patients,
911,,riverview regional medical center,600 south third street,,,,,35901.0,etowah,2565435200.0,acute care hospitals,proprietary,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,87%,261 patients,al_pn-5c
912,10006.0,,205 marengo street,,,florence,al,35631.0,lauderdale,2567688400.0,acute care hospitals,voluntary non-profit - other,,surgical infection prevention,,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,,al_scip-vte-1
913,10046.0,,600 south third street,,,gadsden,al,35901.0,etowah,2565435200.0,acute care hospitals,proprietary,yes,pneumonia,,pneumonia patients given the most appropriate initial antibiotic(s),,212 patients,al_pn-6
914,,,600 south third street,,,gadsden,al,,etowah,2565435200.0,acute care hospitals,proprietary,,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,99%,,al_pn-7
915,10046.0,riverview regional medical center,600 south third street,,,,,35901.0,etowah,,acute care hospitals,proprietary,,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,95%,,al_scip-card-2
916,10046.0,riverview regional medical center,600 south third street,,,gadsden,al,35901.0,etowah,2565435200.0,acute care hospitals,proprietary,yes,,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,,402 patients,
917,10046.0,riverview regional medical center,600 south third street,,,gadsden,al,35901.0,etowah,2565435200.0,acute care hospitals,,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,95%,404 patients,al_scip-inf-2
918,10046.0,riverview regional medical center,,,,gadsden,al,35901.0,etowah,2565435200.0,acute care hospitals,proprietary,yes,,scip-inf-3,,79%,352 patients,al_scip-inf-3
919,10046.0,riverview regional medical center,600 south third street,,,gadsden,al,35901.0,etowah,2565435200.0,acute care hospitals,proprietary,,surgical infection prevention,,,76%,114 patients,al_scip-inf-4
920,10046.0,riverview regional medical center,600 south third street,,,gadsden,al,35901.0,etowah,2565435200.0,,,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,607 patients,al_scip-inf-6
921,,riverview regional medical center,600 south third street,,,,al,35901.0,etowah,,acute care hospitals,proprietary,yes,,scip-vte-1,,91%,280 patients,al_scip-vte-1
922,10046.0,riverview regional medical center,600 south third street,,,gadsden,al,35901.0,etowah,2565435200.0,acute care hospitals,proprietary,,surgical infection prevention,,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,84%,280 patients,al_scip-vte-2
923,10006.0,eliza coffee memorial hospital,205 marengo street,,,florence,al,,,2567688400.0,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,,242 patients,al_scip-vte-2
924,,,515 miranda st,,,georgiana,,36033.0,butler,3343762205.0,acute care hospitals,,no,heart attack,ami-1,heart attack patients given aspirin at arrival,53%,19 patients,al_ami-1
925,10047.0,,515 miranda st,,,georgiana,,36033.0,butler,3343762205.0,acute care hospitals,voluntary non-profit - private,,heart attack,ami-2,heart attack patients given aspirin at discharge,,16 patients,
926,10047.0,georgiana hospital,515 miranda st,,,georgiana,al,36033.0,butler,3343762205.0,,voluntary non-profit - private,,heart attack,ami-3,,,1 patients,al_ami-3
927,,georgiana hospital,,,,georgiana,al,,butler,3343762205.0,,,,,,heart attack patients given smoking cessation advice/counseling,33%,6 patients,al_ami-4
928,10047.0,georgiana hospital,,,,georgiana,al,36033.0,butler,,,voluntary non-profit - private,,heart attack,ami-5,heart attack patients given beta blocker at discharge,60%,15 patients,
929,10047.0,georgiana hospital,515 miranda st,,,,,36033.0,butler,,acute care hospitals,voluntary non-profit - private,,heart attack,ami-7a,,,0 patients,
930,,georgiana hospital,515 miranda st,,,georgiana,al,36033.0,butler,3343762205.0,acute care hospitals,,no,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,,,al_ami-8a
931,10047.0,georgiana hospital,,,,georgiana,al,36033.0,butler,,acute care hospitals,voluntary non-profit - private,no,heart failure,,heart failure patients given discharge instructions,,51 patients,al_hf-1
932,10047.0,,515 miranda st,,,georgiana,al,36033.0,,3343762205.0,,voluntary non-profit - private,no,,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,63%,59 patients,
933,10047.0,georgiana hospital,515 miranda st,,,,al,36033.0,butler,3343762205.0,acute care hospitals,voluntary non-profit - private,no,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),67%,6 patients,
934,10007.0,mizell memorial hospital,702 n main st,,,opp,al,36467.0,covington,3344933541.0,acute care hospitals,,no,heart attack,ami-1,heart attack patients given aspirin at arrival,60%,5 patients,al_ami-1
935,10047.0,georgiana hospital,,,,georgiana,al,,butler,3343762205.0,acute care hospitals,,no,,hf-4,heart failure patients given smoking cessation advice/counseling,75%,8 patients,al_hf-4
936,10047.0,georgiana hospital,515 miranda st,,,georgiana,,36033.0,butler,3343762205.0,,voluntary non-profit - private,no,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,,39 patients,al_pn-2
937,10047.0,georgiana hospital,,,,georgiana,al,,butler,3343762205.0,acute care hospitals,voluntary non-profit - private,no,pneumonia,,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,50%,2 patients,
